Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
101.000000,17.867439,-1.970645,355.283997,44.338131,30.784338,-0.575256,-0.086647,0.124796,-17.530931,3.339870,285.056152,42.659241,-22.205418,1.796475,0.077898,0.149652
102.000000,17.643608,-2.191287,355.277649,44.349682,30.774061,-0.647252,-0.086620,0.124831,-17.533234,3.119839,285.058228,42.670303,-22.302124,1.766338,0.078237,0.149690
103.000000,17.643200,-2.190260,354.914124,44.280033,30.724669,-0.647316,-0.086569,0.124763,-17.534853,3.117395,285.053986,42.669399,-22.203968,1.766192,0.077894,0.149689
104.000000,17.643608,-2.191287,355.277649,44.349682,30.774061,-0.647252,-0.086620,0.124831,-17.534853,3.117395,285.053986,42.669399,-22.203968,1.766192,0.077894,0.149689
105.000000,17.648663,-1.963848,354.560181,44.334911,30.870176,-0.617341,-0.087066,0.125042,-17.534853,3.117395,285.053986,42.669399,-22.203968,1.766192,0.077894,0.149689
106.000000,17.650419,-1.963918,355.305298,44.335072,30.868778,-0.617670,-0.086880,0.124780,-17.534853,3.117395,285.053986,42.669399,-22.203968,1.766192,0.077894,0.149689
107.000000,17.642813,-2.190862,354.901978,44.279285,30.823858,-0.646954,-0.086852,0.124765,-17.533436,3.115889,285.416687,42.600227,-22.251921,1.766330,0.077963,0.149256
108.000000,17.648712,-1.966563,355.294495,44.336681,30.772284,-0.617576,-0.086611,0.124789,-17.311165,3.115422,285.415894,42.600681,-22.242670,1.724830,0.077931,0.149258
109.000000,17.648169,-2.182958,354.947754,44.275585,30.721121,-0.588648,-0.086551,0.124738,-17.312582,3.116928,285.053192,42.669853,-22.194717,1.724691,0.077862,0.149691
110.000000,17.643200,-2.190260,354.914124,44.280033,30.724669,-0.647316,-0.086569,0.124763,-17.312582,3.116928,285.053192,42.669853,-22.194717,1.724691,0.077862,0.149691
111.000000,17.642405,-2.189835,354.538452,44.209637,30.774466,-0.647018,-0.086801,0.124696,-17.312582,3.116928,285.053192,42.669853,-22.194717,1.724691,0.077862,0.149691
112.000000,17.644028,-2.407327,355.300354,44.218349,30.771297,-0.618355,-0.086606,0.124453,-17.312582,3.116928,285.053192,42.669853,-22.194717,1.724691,0.077862,0.149691
113.000000,17.642826,-2.405874,354.561218,44.078297,30.771702,-0.618122,-0.086788,0.124318,-17.312141,3.116551,285.053040,42.529629,-22.096832,1.724928,0.077518,0.149199
114.000000,17.644114,-2.187189,354.549255,44.208027,30.870960,-0.647112,-0.087071,0.124688,-17.312141,3.116551,285.053040,42.529629,-22.096832,1.724928,0.077518,0.149199
115.000000,17.865891,-2.188212,354.184570,44.138561,30.734594,-0.689521,-0.086776,0.124620,-17.313765,3.116011,284.685455,42.599697,-22.145702,1.724700,0.077790,0.149638
116.000000,17.643572,-2.403584,354.202576,44.146923,30.819798,-0.618185,-0.087012,0.124637,-17.313328,3.117538,284.321960,42.530445,-22.194839,1.724855,0.078062,0.149586
117.000000,17.424095,-2.401793,354.571716,44.076855,30.759640,-0.660438,-0.086752,0.124310,-17.313765,3.116011,284.685455,42.599697,-22.145702,1.724700,0.077790,0.149638
118.000000,17.641863,-2.406229,354.191772,44.148533,30.723303,-0.618090,-0.086742,0.124646,-17.313328,3.117538,284.321960,42.530445,-22.194839,1.724855,0.078062,0.149586
