Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
91.000000,13.986795,2.339525,342.319183,21.715672,41.187904,-0.117340,-0.120320,0.063437,-11.563422,-2.588585,297.762695,17.541504,-33.034061,-0.605302,0.110941,0.058911
92.000000,13.986795,2.339525,342.319183,21.715672,41.187904,-0.117340,-0.120320,0.063437,-11.563239,-2.804346,297.398804,17.483231,-33.084820,-0.575064,0.111247,0.058787
93.000000,13.762767,2.121507,342.326385,21.725651,41.176613,-0.045908,-0.120285,0.063465,-11.564655,-2.802840,297.036102,17.552402,-33.036865,-0.575203,0.111222,0.059092
94.000000,13.762283,1.685081,341.982971,21.674675,41.124695,-0.131413,-0.120254,0.063379,-11.565584,-2.586468,296.668762,17.471268,-32.986233,-0.605276,0.111189,0.058891
95.000000,13.980960,1.683707,341.238190,21.674351,41.234646,-0.088860,-0.120838,0.063517,-11.560481,-2.363076,297.038666,17.531261,-33.036697,-0.575002,0.111220,0.059020
96.000000,14.206054,1.682850,341.986938,21.812969,41.243763,-0.131534,-0.120600,0.063783,-11.561664,-2.363993,296.670929,17.461105,-32.987682,-0.574993,0.111193,0.058857
97.000000,13.981893,1.900697,341.597046,21.736202,41.186619,-0.118151,-0.120571,0.063631,-11.566025,-2.586091,296.668945,17.611494,-33.084118,-0.605513,0.111519,0.059364
98.000000,13.986659,2.122102,342.335999,21.724220,41.186134,-0.088348,-0.120309,0.063459,-11.566025,-2.586091,296.668945,17.611494,-33.084118,-0.605513,0.111519,0.059364
99.000000,13.986795,2.339525,342.319183,21.715672,41.187904,-0.117340,-0.120320,0.063437,-11.567695,-2.801874,296.305847,17.691645,-33.037785,-0.575568,0.111499,0.059707
100.000000,13.544176,2.343012,342.320068,21.715652,41.166321,-0.117218,-0.120257,0.063437,-11.567695,-2.801874,296.305847,17.691645,-33.037785,-0.575568,0.111499,0.059707
101.000000,13.544040,2.125589,342.336914,21.724201,41.164551,-0.088226,-0.120246,0.063459,-11.343946,-2.365483,295.938507,17.601999,-33.074799,-0.533622,0.111762,0.059479
102.000000,13.757663,1.896784,342.309570,21.738651,41.178383,-0.075583,-0.120296,0.063506,-11.561897,-2.361570,296.675964,17.600433,-32.988743,-0.575141,0.111195,0.059325
103.000000,13.981418,1.679964,342.335968,21.745773,41.186142,-0.089031,-0.120309,0.063522,-11.564937,-2.360604,295.945709,17.739676,-32.989662,-0.575506,0.111472,0.059942
104.000000,13.982789,1.679291,343.068939,21.745186,41.283932,-0.088998,-0.120337,0.063384,-11.785789,-2.361643,296.309204,17.670053,-33.046864,-0.533867,0.111528,0.059634
105.000000,13.988030,2.121430,343.068970,21.723633,41.283924,-0.088315,-0.120337,0.063321,-11.785789,-2.361643,296.309204,17.670053,-33.046864,-0.533867,0.111528,0.059634
106.000000,13.757870,2.109853,343.378418,21.800777,41.230843,-0.104384,-0.120074,0.063489,-11.567441,-2.584585,296.306244,17.680666,-33.036163,-0.605651,0.111493,0.059670
107.000000,13.757870,2.109853,343.378418,21.800777,41.230843,-0.104384,-0.120074,0.063489,-11.568624,-2.585502,295.938507,17.610510,-32.987148,-0.605642,0.111466,0.059507
108.000000,13.757870,2.109853,343.378418,21.800777,41.230843,-0.104384,-0.120074,0.063489,-11.349740,-2.807691,295.931702,17.622236,-32.976814,-0.533968,0.111434,0.059548
109.000000,13.758141,1.891410,343.758728,21.878963,41.278465,-0.075328,-0.120080,0.063646,-11.567441,-2.584585,296.306244,17.680666,-33.036163,-0.605651,0.111493,0.059670
110.000000,13.982370,1.895324,343.046204,21.876522,41.286697,-0.117895,-0.120353,0.063771,-11.567441,-2.584585,296.306244,17.680666,-33.036163,-0.605651,0.111493,0.059670
111.000000,13.982370,1.895324,343.046204,21.876522,41.286697,-0.117895,-0.120353,0.063771,-11.563957,-2.363637,296.671936,17.739756,-32.988476,-0.575523,0.111195,0.059796
112.000000,13.983334,1.895679,343.415649,21.806286,41.335094,-0.117926,-0.120365,0.063498,-11.563520,-2.362110,296.308411,17.670504,-33.037613,-0.575368,0.111497,0.059636
113.000000,13.988438,2.120402,343.432434,21.793282,41.333317,-0.088251,-0.120354,0.063457,-11.563266,-2.144821,296.308838,17.659525,-33.035995,-0.605451,0.111492,0.059598
114.000000,13.986679,2.120472,342.687347,21.793118,41.334717,-0.087922,-0.120619,0.063595,-11.560667,-2.145410,297.039276,17.660509,-33.132965,-0.605321,0.111544,0.059455
115.000000,13.764126,2.335840,343.400085,21.926041,41.326561,-0.074707,-0.120345,0.063850,-11.564635,-2.583128,297.041565,17.680752,-33.036312,-0.605433,0.111218,0.059523
116.000000,13.769155,2.123101,343.437012,21.931709,41.322258,-0.130474,-0.120320,0.063859,-11.566025,-2.586091,296.668945,17.611494,-33.084118,-0.605513,0.111519,0.059364
117.000000,13.988845,2.119375,343.795959,21.862923,41.382710,-0.088187,-0.120370,0.063593,-11.565818,-2.584045,296.673798,17.610596,-32.987293,-0.605424,0.111190,0.059360
118.000000,13.984485,1.896942,343.420502,21.944553,41.432587,-0.117925,-0.120647,0.063900,-11.565818,-2.584045,296.673798,17.610596,-32.987293,-0.605424,0.111190,0.059360
119.000000,13.989182,2.122693,343.073822,21.861908,41.381416,-0.088314,-0.120620,0.063724,-11.567441,-2.584585,296.306244,17.680666,-33.036163,-0.605651,0.111493,0.059670
120.000000,13.988219,2.122338,342.704376,21.932144,41.333019,-0.088283,-0.120608,0.063997,-11.567441,-2.584585,296.306244,17.680666,-33.036163,-0.605651,0.111493,0.059670
121.000000,13.988219,2.122338,342.704376,21.932144,41.333019,-0.088283,-0.120608,0.063997,-11.564682,-2.143315,295.946136,17.728697,-32.988041,-0.605589,0.111466,0.059905
122.000000,13.988763,2.338733,343.051086,21.993237,41.384182,-0.117210,-0.120636,0.064111,-11.564682,-2.143315,295.946136,17.728697,-32.988041,-0.605589,0.111466,0.059905
123.000000,13.769291,2.340524,343.420227,21.923161,41.324028,-0.159466,-0.120331,0.063838,-11.563317,-2.358160,295.949951,17.740576,-33.087818,-0.575361,0.111802,0.059945
