Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
126.000000,24.017645,-5.871255,185.948380,3.921563,13.447194,1.265758,-0.072317,0.021090,-34.745811,8.038455,462.888550,27.574577,-39.252224,2.574990,0.084798,0.059571
127.000000,24.237036,-6.093184,186.330338,4.001959,13.407681,1.336770,-0.071957,0.021478,-34.533611,7.813353,461.051910,27.373737,-38.997505,2.503103,0.084584,0.059372
128.000000,24.235832,-6.091732,185.591156,3.861914,13.408086,1.337004,-0.072245,0.020809,-34.095551,7.809186,459.583008,27.234547,-38.879456,2.503228,0.084597,0.059259
129.000000,24.235426,-6.090704,185.227661,3.792265,13.358689,1.336940,-0.072120,0.020474,-34.101055,7.812504,457.027344,27.023914,-38.734776,2.503288,0.084754,0.059130
130.000000,24.235289,-6.308119,185.244476,3.800814,13.356923,1.365931,-0.072104,0.020518,-33.882568,7.811711,455.928345,26.953228,-38.579540,2.461667,0.084618,0.059117
131.000000,24.455774,-6.312278,185.979080,3.802426,13.367580,1.407921,-0.071877,0.020445,-33.664822,7.811526,454.098114,26.743137,-38.424427,2.420209,0.084617,0.058893
132.000000,24.453608,-6.311181,184.870468,3.732613,13.319585,1.408185,-0.072048,0.020190,-33.232098,7.586390,452.264343,26.683270,-38.256973,2.389912,0.084590,0.058999
133.000000,24.230541,-6.528835,185.247116,3.672355,13.356689,1.479586,-0.072102,0.019824,-33.014610,7.368917,450.433716,26.484158,-38.103477,2.378537,0.084593,0.058797
134.000000,24.230930,-6.528233,185.259277,3.673110,13.257500,1.479225,-0.071562,0.019827,-33.019135,7.369200,448.604248,26.273609,-37.957615,2.378581,0.084613,0.058567
135.000000,24.230930,-6.528233,185.259277,3.673110,13.257500,1.479225,-0.071562,0.019827,-32.804127,7.147459,447.139587,26.143833,-37.850071,2.306831,0.084649,0.058469
136.000000,24.006901,-6.746250,185.266479,3.683087,13.246204,1.550655,-0.071498,0.019880,-32.588264,6.929446,444.941345,26.014782,-37.745445,2.295229,0.084832,0.058468
137.000000,24.006105,-6.745826,184.890808,3.612687,13.296001,1.550953,-0.071913,0.019540,-31.927671,7.142103,443.472107,25.865063,-37.616524,2.223770,0.084823,0.058324
138.000000,24.002760,-6.970619,185.619095,3.625856,13.296382,1.520949,-0.071633,0.019534,-31.934305,6.925076,441.643036,25.803921,-37.375183,2.253603,0.084628,0.058427
139.000000,24.001608,-6.971882,185.614227,3.487581,13.198892,1.520948,-0.071109,0.018789,-31.715384,6.925809,440.180542,25.663982,-37.269093,2.212137,0.084668,0.058303
140.000000,23.778124,-6.973505,185.968140,3.558659,13.238759,1.563452,-0.071188,0.019136,-31.496458,6.926541,438.718048,25.524036,-37.162991,2.170670,0.084708,0.058179
141.000000,23.777191,-7.190495,185.609268,3.496805,13.286786,1.592742,-0.071585,0.018840,-31.281477,6.485085,437.247894,25.265911,-37.056004,2.129151,0.084748,0.057784
142.000000,23.555058,-7.191160,186.344772,3.498400,13.275864,1.634853,-0.071244,0.018774,-31.285051,6.488708,435.791260,25.264843,-36.960220,2.129038,0.084812,0.057975
143.000000,23.559772,-6.967039,186.349426,3.484641,13.373280,1.664890,-0.071765,0.018699,-30.848173,6.483624,433.954590,25.055496,-36.793152,2.129171,0.084786,0.057738
